"","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sept","Oct","Nov","Dec"
"1920",-1.3341372800014,-0.469266787411987,-1.73157393663099,-3.06231711571851,1.19540120335959,0.892804257284356,1.77489018491156,-0.602036607338593,-0.550322824592022,0.357238695469362,0.222957973037241,0.33992235873581
"1921",0,-0.762940917735004,-0.525544205676395,0.564713945082623,0.376185149659265,0.970019760617058,-0.333890232805145,-0.324173557797704,-1.12726032556837,-1.80445099159567,-0.668873919111724,0.310497159061655
"1922",1.15763662817242,1.1165735163323,0,-0.361336538526177,0.307917145184238,1.51052828394596,1.10008045124221,0.787278640365852,0.685971820357294,0.0651184674876009,0.222957973037241,-0.98421162660116
"1923",-0.127594124464602,-0.116857831024367,1.13992542278471,0.101688703278223,-0.374762899566035,-1.26922983603127,-0.755646316348485,-1.52824677247489,0.0266146763843259,0.415662741065714,0.344571412875737,0.2810719593875
"1924",1.05271983203879,0.147448886266348,0,-1.32597245895201,-0.647834917466145,-1.88695386269288,0.593973150990204,-0.231552541284074,-0.220644252605537,1.11675128822194,-0.304033599596238,0.457623157432429
"1925",0.790427841704699,-0.204960070121272,0.651770531684043,-0.0912384808069434,-0.852638930891226,0.738373250618954,1.60618775149422,0.324173557797704,0.685971820357294,-0.986514353246739,-1.07425205190671,-0.80766042855623
"1926",0.0560102687692578,-0.0287555919274623,0,-0.28416566489211,-1.5353189756415,-0.883152319367769,-1.59915848343517,-1.34300473944763,-0.138224609608916,-1.22021053563215,-1.47963018470169,-0.248581634747288
"1927",-0.337427716731871,0.264918538395555,-0.38196923770561,-1.05587440123278,-1.33051496221642,-1.11479882936587,0.678324367698872,-0.138931524770445,-2.0338763985312,-1.04493839884309,-0.831025172229718,-1.01363682627531
"1928",0.633052647504248,0.470490429621666,0.0774706598009027,-0.322751101709144,-0.989174939841281,-1.96416936602558,-0.755646316348485,-1.06514168990674,-0.0558049666122953,-1.45390671801756,-1.03371423862721,-0.631109230511301
"1929",0,1.23404316846151,0,0,-1.39878296669144,-1.88695386269288,-1.26175361660049,-1.99135185504304,-0.303063895602159,-0.986514353246739,0.222957973037241,1.36980434733123
"1930",-0.0751357263977853,0.35302077749246,-1.50185398787773,-2.25202294256081,0.444453154134292,0.970019760617058,0.425270717572868,0.509415590824963,-0.550322824592022,-0.168577714897808,0.141882346478245,1.07555235058968
"1931",-0.0489065273643765,1.23404316846151,0,1.14349549733812,-0.51129890851609,-1.42366084269668,-0.586943882931149,0.509415590824963,-1.04484068257175,-0.577546034072273,1.56070581126069,0.634174355477359
"1932",-0.153823323498011,0.000611821104839584,-0.38196923770561,0,-1.33051496221642,-0.728721312702366,-1.00869996647449,0.787278640365852,-1.86903711253796,0.0651184674876009,0.0202689066397491,0.604749155803204
"1933",1.73467900690741,0.441123016589365,-0.0948193017640393,-0.63143459624541,0.0348451272841285,0.970019760617058,0.256568284155532,0.416794574311334,1.18048967833702,0.357238695469362,0.547260479273229,0.22222156003919
"1934",0.97403223493856,-0.968512808961116,1.19735540997303,-0.901532653964644,0.580989163084347,0.352295733955449,0.931378017824876,1.52824677247489,2.33436468028972,1.05832724262559,0.587798292552727,0.840150753196443
"1935",0.160927064902892,0.17681629929865,-0.324539250517295,0.0245178296441566,-1.26224695774139,-1.26922983603127,-0.839997533057153,1.06514168990674,-1.86903711253796,0.590934877854771,1.1958654917452,0.634174355477359
"1936",0.633052647504248,-0.557369026508893,0,-0.16840935444101,1.87808124810987,0.815588753951656,-1.5148072667265,-0.0463105082568147,-0.138224609608916,0.181966558680305,0.304033599596238,0.516473556780739
"1937",1.41992861850651,-0.351797135282781,-0.267109263328982,1.37500811824032,1.33193721230965,1.51052828394596,0.931378017824876,1.99135185504304,0.35629324837081,0.707782969047475,0.547260479273229,1.36980434733123
"1938",0.947803035905151,0.793531972976985,-0.0373893145757252,0.217445013729323,0.0348451272841285,0.275080230622748,0.762675584407539,0.694657623852223,1.01565039234378,1.292023425011,1.07425205190671,1.98773354048848
"1939",0.528135851370613,0.206183712330951,0.479480570119101,-0.0140676071728766,0.444453154134292,-0.0337817827080565,0.172217067446864,1.71348880550215,-0.797581753581885,0.240390604276658,0.425647039434734,-0.248581634747288
"1940",-1.41282487710162,-1.08598246109032,-1.87514890460177,-2.05909575847564,1.26366920783462,1.04723526394976,-1.43045605001783,0.138931524770444,0.273873605374189,0.240390604276658,-0.26349578631674,0.251646759713345
"1941",0,0,-0.152249288952353,-0.940118090781677,-1.74012298906658,-1.03758332603317,0.678324367698872,-0.509415590824963,-0.632742467588643,-0.75281817086133,0.831025172229718,-0.366282433443907
"1942",0.187156263936301,0,0,-1.01728896441574,-2.14973101591674,-0.342643796038861,0.00351463402952763,-0.138931524770445,-1.04484068257175,0.181966558680305,-0.344571412875737,0.133945961016726
"1943",0.00355187070244078,0,-0.468114218488081,-0.51567828579431,-0.443030904041063,0.275080230622748,0.0878658507381954,-0.879899656879482,-0.220644252605537,0.29881464987301,0.222957973037241,-0.101455636376513
"1944",0.292073060069935,0.235551125363253,0.737915512466514,-0.940118090781677,-0.716102921941172,-0.188212789373459,-0.839997533057153,-0.602036607338593,0.109034319380947,0.941479151432884,0.304033599596238,0.604749155803204
"1945",-0.678407304166183,0.441123016589365,0.623055538089886,0.448957634631523,-0.374762899566035,-0.805936816035067,0.762675584407539,0.509415590824963,0.521132534364052,-0.635970079668626,-0.912100798788715,0.39877275808412
"1946",0.475677453303796,-0.704206091670401,0.192330634177531,0.0245178296441566,-0.169958886140953,-0.883152319367769,1.10008045124221,-0.694657623852223,1.18048967833702,0.00669442189124869,-0.831025172229718,1.16382794961215
"1947",1.57730381270696,0,0,-0.670020033062443,-0.443030904041063,-0.419859299371562,-0.924348749765821,-0.324173557797704,-0.715162110585264,-0.110153669301456,-0.668873919111724,-0.895936027578695
"1948",0,0.0887140602017446,0.0200406726125886,0.0245178296441566,-0.716102921941172,-1.50087634602938,-1.17740239989183,-1.62086778898852,-0.138224609608916,0.240390604276658,-0.749949545670721,-0.631109230511301
"1949",-0.573490508032549,1.0578386902677,1.05378044200224,-0.28416566489211,-1.05744294431631,-0.651505809369665,-0.671295099639817,-0.694657623852223,-0.715162110585264,-1.22021053563215,0.709411732391223,0.987276751567217
"1950",-1.36036647903481,0.52922525568627,-1.04241409037122,1.02773918688702,-0.169958886140953,-0.497074802704263,-0.755646316348485,0.972520673393111,1.18048967833702,1.64256769858911,0.993176425347712,-1.71984161845503
"1951",0,1.43961505968762,-0.353254244111452,-0.39992197534321,-0.920906935366254,-0.188212789373459,-1.93656335026984,-0.0463105082568147,-0.632742467588643,0.474086786662066,-2.12823519717367,0
"1952",-0.625948906099366,-0.293062309218177,-0.353254244111452,-0.0912384808069434,-0.238226890615981,1.12445076728246,-0.249539016096476,-1.250383722934,-0.715162110585264,0.415662741065714,0.506722665993731,-0.189731235398978
"1953",-0.54726130899914,0.0299792341371412,0,-1.71182682712234,-0.51129890851609,1.74217479394407,0.425270717572868,1.15776270642037,-0.0558049666122953,1.46729556180005,1.52016799798119,1.63463114439862
"1954",0.737969443637882,1.32214540755842,0.364620595742473,1.02773918688702,1.26366920783462,0.0434337206246446,0.762675584407539,-0.324173557797704,0.273873605374189,0.240390604276658,1.11478986518621,1.31095394798292
"1955",-0.494802910932323,-0.116857831024367,0.623055538089886,0.17885957691229,-0.374762899566035,-0.883152319367769,0.0878658507381954,0.231552541284074,1.26290932133364,-0.402273897283217,-1.64178143781969,-0.542833631488836
"1956",0.58059424943743,0.88163421207389,1.02506544840808,0.140274140095257,0.171381136234183,-0.110997286040758,0.762675584407539,-1.06514168990674,-0.797581753581885,0.29881464987301,0.871562985509217,1.34037914765708
"1957",0.97403223493856,0.35302077749246,0.795345499654828,0.950568313252957,0.0348451272841285,-0.188212789373459,-0.839997533057153,0.324173557797704,0.191453962377568,1.35044747060735,0.628336105832226,-0.454558032466372
"1958",0.370760657170161,0.206183712330951,-0.0948193017640393,0.29461588736339,0.51272115860932,0.275080230622748,-0.839997533057153,-1.250383722934,-0.303063895602159,0.0651184674876009,0.466184852714232,-0.631109230511301
"1959",0,0.558592668718571,0.824060493248985,0.17885957691229,0.444453154134292,0.42951123728815,-0.165187799387809,-0.0463105082568147,-1.04484068257175,0.532510832258419,1.2364033050247,1.10497755026384
"1960",-1.9374088577698,-1.26218693928413,-0.984984103182907,1.45217899187439,2.01461725705992,0.275080230622748,1.43748531807688,-0.602036607338593,1.67500753631675,-1.3954826724212,0.0202689066397491,-1.74926681812919
"1961",0.187156263936301,-0.322429722250479,-0.554259199270552,-1.51889964303718,-0.51129890851609,0.506726740620851,0.0878658507381954,0.879899656879482,0.0266146763843259,1.87626388097452,0.831025172229718,-1.07248722562362
"1962",-0.862011697400044,-0.586736439541194,0,-0.785776343513543,-3.17375108304215,-1.73252285602748,-1.17740239989183,-2.1765938880703,-0.715162110585264,-0.0517296237051035,0.385109226155235,-0.98421162660116
"1963",0,0,0,-1.44172876940311,0.854061180984456,-0.728721312702366,-1.5148072667265,-1.06514168990674,-0.303063895602159,0.707782969047475,-1.1958654917452,0
"1964",-0.494802910932323,0.235551125363253,1.39836036513213,0.217445013729323,1.05886519440954,-0.574290306036964,-0.0808365826791408,-0.972520673393112,-0.385483538598779,0.532510832258419,-0.0608067199192476,0.869575952870598
"1965",-0.0751357263977853,-0.410531961347384,0,0.603299381899657,-1.39878296669144,-1.11479882936587,-2.78007551735652,-2.36183592109756,-0.880001396578506,-0.577546034072273,-0.182420159757743,-0.778235228882075
"1966",0,0,0,-0.0912384808069434,-1.67185498459155,-0.342643796038861,-0.586943882931149,-1.43562575596126,-1.95145675553458,-1.97972312838473,-0.182420159757743,0.957851551893062
"1967",0,0.499857842653968,0.278475614960002,0.217445013729323,-0.579566912991117,-0.26542829270616,-0.165187799387809,-0.787278640365853,-0.138224609608916,-1.1617864900358,0.425647039434734,0
"1968",0,0,0,-0.708605469879477,-1.80839099354161,-1.19201433269857,-1.26175361660049,-1.43562575596126,-2.0338763985312,-4.84250136260599,-1.52016799798119,-1.42558962171348
"1969",-0.599719707065958,0.441123016589365,0,-1.36455789576904,-0.0334228771908987,-0.728721312702366,0.931378017824876,0.231552541284074,0.603552177360673,0.766207014643828,-0.304033599596238,0.575323956129049
"1970",-1.17676208580095,-2.58372052573771,-1.44442400068942,-0.438507412160244,0.580989163084347,0.892804257284356,-0.333890232805145,0.416794574311334,-0.303063895602159,0.474086786662066,-3.30383178227912,-1.95524321584827
"1971",0,0.617327494783175,0,-0.51567828579431,-0.101690881665926,-1.19201433269857,-0.502592666222481,-0.972520673393112,-0.797581753581885,-1.1617864900358,0,-0.189731235398978
"1972",1.49861621560673,0.764164559944683,0.651770531684043,-0.438507412160244,0.171381136234183,1.35609727728056,1.26878288465955,0.787278640365852,0.768391463353915,0.29881464987301,0.749949545670721,1.10497755026384
"1973",1.00026143397197,-0.263694896185876,-0.00867432098156828,0.41037219781449,0.376185149659265,1.27888177394786,1.52183653478555,-0.138931524770445,-0.303063895602159,-0.75281817086133,-2.04715957061467,-0.837085628230385
"1974",0.97403223493856,0.969736451170795,2.08752021139189,0.87339743961889,0.444453154134292,0.892804257284356,0.00351463402952763,-0.0463105082568147,0.850811106350536,0.766207014643828,0.466184852714232,0.693024754825668
"1975",-0.284969318665054,0.0299792341371412,0.422050582930787,0.0245178296441566,0.0348451272841285,-1.42366084269668,-1.17740239989183,-0.879899656879482,-0.467903181595401,-0.986514353246739,-0.547260479273229,0
"1976",-0.783324100299818,0.822899386009287,1.36964537153797,0.371786760997457,0.854061180984456,0.661157747286253,1.43748531807688,0.879899656879482,-0.962421039575127,-0.0517296237051035,-0.0202689066397493,0.310497159061655
"1977",-0.101364925431194,-0.116857831024367,0,-1.48031420622014,-0.647834917466145,-1.57809184936208,-1.7678609168525,-0.324173557797704,-0.797581753581885,-0.0517296237051035,0.506722665993731,-0.0131800373540486
"1978",0,0,-0.697834167241337,0.0245178296441566,-0.169958886140953,-0.0337817827080565,-0.755646316348485,0.231552541284074,-1.53935854055147,-0.343849851686865,-0.26349578631674,-0.689959629859611
"1979",0,-0.234327483153574,0.508195563713258,-0.670020033062443,-1.60358698011653,-0.419859299371562,1.43748531807688,0.416794574311334,0.0266146763843259,0.00669442189124869,0.182420159757743,0.0162451623201062
"1980",-1.12430368773413,-1.11534987412262,-1.55928397506605,0.796226565984823,-0.238226890615981,0.42951123728815,-0.502592666222481,0.879899656879482,0.0266146763843259,-0.869666262054035,-1.72285706437868,-2.1317944138932
"1981",0,0.999103864203097,0,-0.554263722611343,-0.0334228771908987,-0.805936816035067,-0.502592666222481,-0.509415590824963,0.0266146763843259,0.00669442189124869,0.506722665993731,0
"1982",0,-0.116857831024367,0.96763546121977,0.564713945082623,-0.647834917466145,-1.57809184936208,-0.502592666222481,-1.99135185504304,-1.95145675553458,-0.285425806090512,0.0608067199192476,-0.278006834421443
"1983",0.528135851370613,0.0593466471694427,1.16864041637887,0.834812002801857,0.376185149659265,0.970019760617058,1.10008045124221,-0.416794574311334,0.191453962377568,-0.402273897283217,-2.49307551668915,0
"1984",0.423219055236979,1.46898247271992,-0.152249288952353,1.25925180778922,0.580989163084347,0.42951123728815,-0.755646316348485,0.0463105082568147,0.35629324837081,0.82463106024018,0.79048735895022,1.4580799463537
"1985",0.21338546296971,0.558592668718571,0.594340544495729,-0.97870352759871,-0.306494895091008,-1.26922983603127,0.0878658507381954,-0.509415590824963,-0.467903181595401,-0.110153669301456,-0.0608067199192476,-0.513408431814682
"1986",-0.022677328330968,-0.939145395928815,0.651770531684043,-0.63143459624541,0.649257167559374,1.04723526394976,0.256568284155532,-0.231552541284074,-1.20967996856499,0.29881464987301,0.0608067199192476,-0.336857233769752
"1987",-0.127594124464602,0,0.39333558933663,0.796226565984823,0.0348451272841285,-1.03758332603317,-0.755646316348485,-1.250383722934,-0.715162110585264,0.590934877854771,0.0608067199192476,0
"1988",-0.36365691576528,0.206183712330951,-0.554259199270552,-1.67324139030531,-0.101690881665926,0.0434337206246446,-0.586943882931149,-0.602036607338593,-0.715162110585264,-1.92129908278837,-2.81737802292514,0
"1989",0,0,0.0487556662067458,1.33642268142329,0.785793176509429,0.197864727290047,0.172217067446864,0.602036607338592,0.35629324837081,-0.168577714897808,-0.0202689066397493,-1.27846362334271
"1990",-1.15053288676754,-1.20345211321953,0.278475614960002,0.75764112916779,0.23964914070921,0.275080230622748,1.01572923453354,0.231552541284074,2.91130218126606,0.941479151432884,-0.668873919111724,0.457623157432429
"1991",0.554365050404022,1.38088023362302,0.623055538089886,0.52612850826559,0.0348451272841285,-0.574290306036964,-0.418241449513812,1.62086778898852,-0.138224609608916,0.0651184674876009,-0.385109226155235,0.310497159061655
"1992",0.501906652337204,-0.792308330767306,0.6804855252782,1.10491006052109,1.19540120335959,0.970019760617058,0.0878658507381954,0.138931524770444,1.18048967833702,-1.62917885480661,0.0608067199192476,0.0162451623201062
"1993",-0.258740119631645,-0.704206091670401,0.10618565339506,-0.438507412160244,-0.51129890851609,-1.19201433269857,-0.924348749765821,1.06514168990674,-0.797581753581885,-2.03814717398108,1.2769411183042,0.2810719593875
"1994",-0.730865702233001,-0.293062309218177,0.852775486843142,1.45217899187439,0.171381136234183,0.42951123728815,1.10008045124221,-0.0463105082568147,-0.138224609608916,-1.1617864900358,-0.952638612068213,0.722449954499823
"1995",-0.153823323498011,0.118081473234046,0.479480570119101,0.448957634631523,-0.0334228771908987,0.506726740620851,-0.333890232805145,-0.138931524770445,-0.138224609608916,-0.694394125264978,-2.45253770340966,-1.39616442203933
"1996",0.423219055236979,0,0.910205474031456,-0.940118090781677,-1.87665899801664,-0.188212789373459,-0.249539016096476,0.972520673393111,-0.138224609608916,0.29881464987301,0.344571412875737,-1.27846362334271
"1997",0,-0.762940917735004,0.422050582930787,-1.01728896441574,-0.716102921941172,-0.651505809369665,-0.418241449513812,0.324173557797704,-0.303063895602159,0.0651184674876009,0.0202689066397491,0.457623157432429
"1998",-0.730865702233001,-0.704206091670401,0.0200406726125886,-0.39992197534321,-0.443030904041063,-0.574290306036964,-0.0808365826791408,1.34300473944763,-0.0558049666122953,0.590934877854771,0.628336105832226,0.33992235873581
"1999",0.606823448470839,0.323653364460158,1.31221538434965,0.487543071448557,0.854061180984456,1.97382130394217,0.593973150990204,-0.324173557797704,1.34532896433026,0.532510832258419,1.2769411183042,0.163371160690881
"2001",0.869115438804925,0.734797146912382,0,-0.670020033062443,0.444453154134292,1.04723526394976,0.256568284155532,0.138931524770444,1.75742717931337,-0.168577714897808,-0.466184852714232,0.075095561668416
"2002",-0.284969318665054,0.0593466471694427,-0.0661043081698824,1.87661879686176,0.580989163084347,1.74217479394407,1.10008045124221,1.62086778898852,-0.220644252605537,0.181966558680305,0.101344533198746,0.33992235873581
"2003",0,0.969736451170795,-0.38196923770561,0.333201324180423,-0.374762899566035,-0.0337817827080565,0.256568284155532,-0.231552541284074,0.273873605374189,-0.0517296237051035,0.952638612068213,0
"2004",0.0822394678026666,0,1.62808031388538,2.30105860184912,1.19540120335959,0.352295733955449,3.46191451908492,1.62086778898852,1.01565039234378,0.29881464987301,-0.749949545670721,1.01670195124137
"2005",1.05271983203879,1.32214540755842,-0.0661043081698824,0.911982876435923,0.649257167559374,0.815588753951656,0.931378017824876,0.972520673393111,0.0266146763843259,0.357238695469362,0.952638612068213,1.07555235058968
"2006",1.68222060884059,0.940369038138493,-0.123534295358196,2.49398578593429,2.01461725705992,2.20546781394027,1.60618775149422,1.62086778898852,0.603552177360673,0.0651184674876009,0.952638612068213,1.25210354863461
"2007",0.685511045571065,0.587960081750873,1.42707535872628,0.52612850826559,0.922329185459484,1.04723526394976,0.00351463402952763,0.787278640365852,0.521132534364052,1.58414365299276,0.749949545670721,1.13440274993799
"2008",1.28878262333946,1.17530834239691,0.163615640583374,0.17885957691229,0.922329185459484,0.352295733955449,0.172217067446864,-0.138931524770445,1.18048967833702,0.123542513083953,0.425647039434734,1.07555235058968
"2009",0.0297810697358493,0.70542973388008,0.795345499654828,-0.51567828579431,1.87808124810987,1.12445076728246,-0.502592666222481,0.0463105082568147,0.273873605374189,0.29881464987301,1.76339487765818,1.01670195124137
"2010",1.07894903107219,0.764164559944683,-0.468114218488081,1.18208093415516,2.01461725705992,0.120649223957345,0.678324367698872,-1.15776270642037,0.685971820357294,0.707782969047475,-0.385109226155235,0.251646759713345
"2011",-0.101364925431194,0.734797146912382,0.651770531684043,2.22388772821506,0.990597189934511,-0.188212789373459,0.00351463402952763,0.879899656879482,2.49920396628296,1.17517533381829,0.831025172229718,0.928426352218908
"2012",1.44615781753992,1.41024764665532,1.51322033950875,0.41037219781449,0.990597189934511,0.506726740620851,0.00351463402952763,0.694657623852223,1.01565039234378,0.707782969047475,0.912100798788715,0.634174355477359
"2013",0.947803035905151,0.940369038138493,-0.439399224893924,0.448957634631523,1.94634925258489,2.43711432393838,1.60618775149422,3.01018303669296,2.6640432522762,0.0651184674876009,0.0202689066397491,0.634174355477359
"2014",1.28878262333946,1.76265660304294,0.910205474031456,0.448957634631523,0.23964914070921,0.583942243953552,1.35313410136822,-0.138931524770445,0.603552177360673,1.05832724262559,0.993176425347712,0.575323956129049
"2015",0.921573836871742,0.411755603557063,1.65679530747954,1.22066637097219,0.307917145184238,0.197864727290047,-0.839997533057153,1.52824677247489,0.768391463353915,0.883055105836532,1.03371423862721,0.840150753196443
"2016",1.05271983203879,0,0,0,0,0,0,0,0,0,0,0
